year,company,tokens_final
2011,Amazon,"['guideline', 'governance', 'issue', 'seek', 'candidate', 'diversity', 'experience', 'perspective', 'candidate', 'member', 'governance', 'evaluate', 'ability', 'contribute', 'diversity', 'assess', 'part', 'evaluation', 'process', 'qualification', 'quality', 'skill', 'candidate', 'consider', 'governance', 'commitment', 'interest', 'inquisitive', 'perspective', 'willingness', 'take', 'risk', 'leadership', 'ability', 'professional', 'ethic', 'integrity', 'value', 'wisdom', 'judgment', 'business', 'experience', 'field', 'operation', 'technology', 'finance', 'marketing', 're-nomination', 'consider', 'nominee', 'effectiveness', 'exception', 'bezos', 'employee', 'independence', 'believe', 'nominee', 'posse', 'attribute', 'governance', 'evaluate', 'candidate', 'recommend', 'evaluate', 'candidate', 'recommend', 'member', 'member', 'persons', 'submit', 'recommendation', 'candidate', 'governance', 'provide', 'information', 'attention', 'amazon.com', 'secretary', 'certify', 'mail', 'name', 'address', 'biography', 'candidate', 'indication', 'candidate', 'express', 'willingness', 'serve', 'name', 'address', 'phone', 'number', 'group', 'recommendation', 'number', 'group', 'recommendation', 'length', 'time', 'hold', 'register', 'holder', 'security', 'proof', 'ownership', 'consider', 'candidate', 'recommendation', 'receive', 'secretary', 'compensation', 'receive', 'cash', 'compensation', 'service', 'member', 'expense', 'incur', 'discretion', 'award', 'incentive', 'base', 'governance', 'recommendation', 'approve', 'restrict', 'unit', 'rubinstein', 'award', 'vest', 'installment', 'year', 'election', 'base', 'governance', 'recommendation', 'approve', 'restrict', 'unit', 'award', 'messrs.', 'gordon', 'ryder', 'stonesifer', 'award', 'vest', 'installment', 'vest', 'date', 'year', 'vest', 'restrict', 'unit', 'award', 'amount', 'schedule', 'restrict', 'unit', 'award', 'governance', 'vary', 'award', 'base', 'service', 'year', 'compensation', 'determine', 'rule']"
2011,Amazon,"['compensation', 'awards/', 'name', 'compensation', 'jeffrey', 'bezos', 'john', 'john', 'doerr', 'william', 'gordon', 'alain', 'monié', 'jonathan', 'rubinstein', 'thomas', 'ryder', 'patricia', 'stonesifer', 'award', 'report', 'date', 'fair', 'value', 'year', 'grant', 'determine', 'accounting', 'standard', 'date', 'value', 'determine', 'base', 'number', 'grant', 'trading', 'price', 'amazon.com', 'grant', 'date', 'regard', 'fact', 'grant', 'number', 'year', 'description', 'business', 'compensation', 'item', 'statement', 'data', 'report', 'form', 'receive', 'compensation', 'service', 'addition', 'compensation', 'executive', 'officer', 'doerr', 'cease', 'stonesifer', 'hold', 'restrict', 'unit', 'december', 'hold', 'unit', 'december', 'hold', 'unit', 'december', 'hold', 'unit', 'december', '—ratification', 'appointment', 'ernst', 'rule', 'regulation', 'audit', 'appointment', 'auditor', 'audit', 'appoint', 'governance', 'ratification', 'appointment', 'register', 'accounting', 'firm', 'ernst', 'serve', 'auditor', 'year', 'december', 'ratify', 'selection', 'audit', 'selection', 'register', 'accounting', 'firm', 'audit', 'engagement', 'year', 'addition', 'ratify', 'selection', 'auditor', 'audit', 'nevertheless', 'proposal', 'register', 'accounting', 'firm', 'result', 'process', 'select', 'register', 'accounting', 'firm', 'auditor', 'recommend', 'ratification', 'appointment', 'auditor', 'year', 'auditor', 'representative', 'expect', 'opportunity', 'make', 'statement', 'respond', 'question']"
2011,Amazon,"['audit', 'audit', 'include', 'audit', 'statement', 'control', 'review', 'consolidate', 'statement', 'include', 'form', 'include', 'audit', 'work', 'perform', 'subsidiary', 'aggregate', 'audit', 'bill', 'expect', 'year', 'aggregate', 'audit', 'bill', 'year', 'include', 'service', 'treatment', 'transaction', 'event', 'acquisition', 'adoption', 'accounting', 'standard', 'well', 'procedure', 'relate', 'accounting', 'record', 'perform', 'reporting', 'requirement', 'provide', 'report', 'bill', 'year', 'bill', 'year', 'reconciliation', 'service', 'certification', 'service', 'entity', 'bill', 'year', 'bill', 'year', 'bill', 'year', 'year', 'policy', 'procedures', 'describe', 'approve', 'audit', 'audit', 'adopt', 'policy', 'audit', 'approve', 'audit', 'non-audit', 'service', 'perform', 'auditor', 'part', 'pre-approval', 'policy', 'audit', 'considers', 'provision', 'propose', 'non-audit', 'service', 'rule', 'auditor', 'independence', 'policy', 'audit', 'specify', 'audit', 'non-audit', 'service', 'provide', 'initiate', 'month', 'date', 'service', 'provide', 'submit', 'management', 'audit', 'consideration', 'policy', 'pre-approval', 'policy', 'audit', 'delegate', 'authority', 'member', 'member', 'exercise', 'authority', 'report', 'decision', 'audit', 'audit', 'report', 'audit', 'review', 'company', 'reporting', 'process', 'behalf', 'management', 'responsibility', 'control', 'reporting', 'statement', 'process', 'audit', 'member', 'serve', 'accountant', 'auditor', 'function', 'intend', 'duplicate', 'certify', 'activity', 'management', 'register', 'accounting', 'firm', 'company', 'auditor', 'engage', 'report', 'conformity', 'company', 'statement', 'principle', 'accept', 'state', 'effectiveness', 'company', 'control', 'reporting']"
2011,Amazon,"['audit', 'review', 'management', 'auditor', 'audit', 'statement', 'year', 'audit', 'statement', 'management', 'assessment', 'effectiveness', 'company', 'control', 'reporting', 'auditor', 'evaluation', 'company', 'system', 'control', 'audit', 'discuss', 'auditor', 'matter', 'require', 'statement', 'standard', 'amend', 'standard', 'adopt', 'company', 'accounting', 'pcaob', 'rule', 'addition', 'audit', 'receive', 'write', 'disclosure', 'letter', 'auditor', 'require', 'requirement', 'auditor', 'communication', 'audit', 'independence', 'discuss', 'auditor', 'auditor', 'independence', 'base', 'review', 'discussion', 'refer', 'audit', 'recommend', 'audit', 'statement', 'include', 'company', 'report', 'form', 'year', 'security', 'exchange', 'commission', 'audit', 'alberg', 'alain', 'monié', 'thomas', 'ryder', 'item', 'compensation', 'approve', 'basis', 'compensation', 'name', 'executive', 'officer', 'disclose', 'compensation', 'discussion', 'analysis', 'compensation', 'table', 'compensation', 'table', 'executive', 'compensation', 'program', 'design', 'success', 'compensation', 'discussion', 'analysis', 'section', 'statement', 'leadership', 'development', 'compensation', 'structure', 'compensation', 'program', 'compensation', 'value', 'reflect', 'price', 'urge', 'read', 'compensation', 'discussion', 'analysis', 'describe', 'executive', 'compensation', 'policy', 'procedure', 'operate', 'design', 'compensation', 'objective', 'compensation', 'table', 'compensation', 'table', 'provide', 'information', 'compensation', 'name', 'executive', 'officer', 'leadership', 'development', 'compensation', 'believe', 'policy', 'procedure', 'articulate', 'compensation', 'discussion', 'analysis', 'achieving', 'goal', 'compensation', 'name', 'executive', 'officer', 'report', 'statement', 'support', 'contribute', 'success', 'item', 'present', 'section', 'security', 'exchange', 'amend', 'exchange', 'leadership', 'development', 'compensation', 'consider', 'result', 'compensation', 'program', 'recommend', 'approval', 'basis', 'executive', 'compensation', 'describe', 'statement', 'item', 'frequency', 'compensation', 'section', 'exchange', 'cast', 'frequency', 'compensation', 'specify', 'prefer']"
2011,Amazon,"['occur', 'year', 'year', 'year', 'abstain', 'recommend', 'year', 'approve', 'disapprove', 'recommendation', 'consider', 'result', 'frequency', 'recommendation', 'future', 'decide', 'conduct', 'basis', 'vary', 'practice', 'base', 'factor', 'discussion', 'adoption', 'material', 'change', 'compensation', 'program', 'recommend', 'compensation', 'occur', 'year', 'compensation', 'program', 'design', 'performance', 'period', 'year', 'evaluate', 'program', 'perform', 'term', 'year', 'provide', 'period', 'leadership', 'development', 'compensation', 'evaluate', 'result', 'executive', 'compensation', 'develop', 'adjustment', 'compensation', 'program', 'year', 'provide', 'opportunity', 'provide', 'feedback', 'sufficient', 'time', 'respond', 'recommend', 'approve', 'basis', 'compensation', 'years.', 'item', 'proposal', 'ownership', 'threshold', 'james', 'mcritchie', 'court', 'grove', 'october', 'amazon.com', 'notify', 'intention', 'propose', 'resolution', 'recommend', 'proposal', 'proposal', 'statement', 'support', 'james', 'mcritchie', 'resolve', 'shareowner', 'take', 'step', 'extent', 'permit', 'amend', 'bylaw', 'holder', 'percentage', 'permit', 'power', 'call', 'shareowner', 'include', 'bylaw', 'and/or', 'charter', 'text', 'language', 'extent', 'permit', 'regard', 'apply', 'shareowner', 'management', 'allow', 'shareowner', 'matter', 'arise', 'shareowner', 'call', 'management', 'become', 'investor', 'return', 'suffer', 'input', 'restructuring—when', 'event', 'issue', 'become', 'proposal', 'impact', 'power', 'call', 'proposal', 'topic', 'support', 'caremark', 'sprint', 'nextel', 'safeway', 'motorola', 'donnelley']"
2011,Amazon,"['merit', 'shareowner', 'proposal', 'consider', 'need', 'improvement', 'company', 'report', 'governance', 'status', 'patricia', 'stonesifer', '-years', 'tenure—independence', 'concern', 'chair', 'addition', 'stonesifer', 'attract', 'ryder', 'audit', 'receive', 'directorship', 'alain', 'patricia', 'stonesifer', 'gordon', 'indicate', 'lack', 'experience', 'access', 'voting', 'write', 'chairman', 'please', 'encourage', 'respond', 'proposal', 'improve', 'governance', 'performance', 'deserve', 'shareowner', 'meetings—yes', 'proposal', 'statement', 'support', 'james', 'mcritchie', 'recommendation', 'item', 'recommend', 'proposal', 'agree', 'ability', 'call', 'certificate', 'incorporation', 'bylaw', 'provide', 'establish', 'ownership', 'entitle', 'holding', 'proposal', 'suggest', 'nominee', 'governance', 'right', 'believe', 'ownership', 'threshold', 'involve', 'take', 'time', 'energy', 'management', 'ownership', 'threshold', 'expose', 'likelihood', 'subject', 'expense', 'disruption', 'ownership', 'threshold', 'expose', 'risk', 'call', 'focus', 'interest', 'interest', 'amazon.com', 'example', 'hedge', 'fund', 'disrupt', 'business', 'facilitate', 'strategy', 'ownership', 'threshold', 'call', 'dispersion', 'ownership', 'majority', 'company', 'allow', 'call', 'ownership', 'threshold', 'recommend', 'proposal', 'ownership', 'threshold', 'proposal', 'assessment', 'report', 'change', 'calvert', 'asset', 'management', 'company', 'montgomery', 'avenue', 'bethesda', 'maryland', 'behalf', 'calvert', 'fund', 'december', 'notify', 'intention', 'propose', 'resolution', 'network', 'mark', 'colorado', 'spring', 'colorado', 'behalf', 'december', 'co-sponsor', 'calvert', 'asset', 'management', 'proposal', 'recommend', 'proposal']"
2011,Amazon,"['proposal', 'statement', 'support', 'calvert', 'asset', 'management', 'resolution', 'amazon.com', 'panel', 'climate', 'change', 'report', 'state', 'greenhouse', 'emission', 'contribute', 'change', 'potential', 'mitigation', 'greenhouse', 'emission', 'decade', 'offset', 'growth', 'emission', 'reduce', 'emission', 'whereas', 'review', 'economics', 'climate', 'change', 'lead', 'economist', 'world', 'bank', '…estimates', 'cost', 'risk', 'change', 'year', 'investment', 'year', 'mitigation', 'whereas', 'acclimatise', 'risk', 'management', 'firm', 'report', 'impact', 'felt', 'company', 'business', 'model', 'consequence', 'material', 'supply', 'chain', 'utility', 'asset', 'operation', 'market', 'customer', 'product', 'community', 'located.', 'investor', 'believe', 'intersection', 'climate', 'change', 'performance', 'goldman', 'sachs', 'report', 'find', 'company', 'acknowledge', 'challenge', 'climate', 'change', 'present', 'difference', 'extent', 'company', 'action', 'difference', 'effectiveness', 'response', 'industry', 'create', 'opportunity', 'lose', 'establish', 'advantage', 'believe', 'investment', 'performance.', 'carbon', 'disclosure', 'project', 'investor', 'asset', 'management', 'request', 'corporation', 'disclose', 'greenhouse', 'emission', 'risk', 'amazon.com', 'respond', 'questionnaire', 'company', 'company', 'respond', 'apple', 'target', 'corp', 'cite', 'company', 'market', 'capitalization', 'respond', 'climate', 'change', 'survey', 'company', 'apple', 'disclose', 'information', 'footprint', 'greenhouse', 'emission', 'product', 'disclose', 'information', 'company', 'product', 'resolve', 'request', 'month', 'provide', 'report', 'prepare', 'cost', 'information', 'amazon.com', 'climate', 'change', 'corporation', 'corporation', 'disclose', 'proposal', 'statement', 'support', 'calvert', 'asset', 'management', 'recommendation', 'item', 'recommend', 'proposal', 'aware', 'impact', 'climate', 'change', 'believe', 'climate', 'change', 'report', 'efficient', 'time', 'resource', 'believe']"
2011,Amazon,"['retailing', 'believe', 'continue', 'innovate', 'area', 'time', 'part', 'focus', 'climate', 'change', 'variety', 'initiative', 'business', 'packaging', 'product', 'demand', 'eliminate', 'inventory', 'earth', 'kaizen', 'project', 'business', 'identify', 'waste', 'design', 'solution', 'energy', 'design', 'initiative', 'describe', 'planet', 'section', 'recommend', 'proposal', 'assessment', 'report', 'climate', 'change']"
2011,Amazon,"['ownership', 'forth', 'information', 'ownership', 'indicate', 'person', 'entity', 'know', 'executive', 'officer', 'compensation', 'information', 'give', 'compensation', 'table', 'statement', 'executive', 'officer', 'group', 'indicate', 'interest', 'person', 'spouse', 'believe', 'owner', 'list', 'base', 'information', 'furnish', 'owner', 'voting', 'investment', 'power', 'amount', 'nature', 'percent', 'name', 'owner', 'ownership', 'class', 'jeffrey', 'bezos', 'terry', 'avenue', 'price', 'associate', 'inc.', 'street', 'capital', 'world', 'investor', 'south', 'street', 'angeles', 'john', 'william', 'gordon', 'alain', 'monié', 'jonathan', 'rubinstein', 'thomas', 'ryder', 'patricia', 'stonesifer', 'thomas', 'szkutak', 'andrew', 'jassy', 'diego', 'piacentini', 'jeffrey', 'executive', 'officer', 'group', 'person', 'december', 'base', 'information', 'provide', 'schedule', 'file', 'rowe', 'price', 'associate', 'sole', 'power', 'respect', 'report', 'investment', 'power', 'respect', 'report', 'voting', 'investment', 'power', 'respect', 'report', 'purpose', 'requirement', 'security', 'exchange', 'price', 'associate', 'inc.', 'deem', 'owner', 'disclaim', 'fact', 'owner', 'december', 'base', 'information', 'provide', 'schedule', 'file', 'capital', 'world', 'investor', 'sole', 'power', 'respect', 'report', 'investment', 'power', 'respect', 'report', 'voting', 'investment', 'power', 'respect', 'report', 'purpose', 'requirement', 'security', 'exchange', 'capital', 'world', 'investor', 'deem', 'owner', 'disclaim', 'fact', 'owner', 'include', 'hold', 'trust', 'trustee', 'investment', 'power', 'disclaim', 'ownership', 'hold', 'trust', 'include', 'award', 'vest', 'include', 'hold', 'foundation', 'investment', 'power', 'include', 'executive', 'officer', 'list', 'award', 'schedule']"
2011,Amazon,"['executive', 'compensation', 'compensation', 'discussion', 'approach', 'employee', 'name', 'executive', 'officer', 'compensation', 'value', 'reflect', 'price', 'name', 'executive', 'officer', 'officer', 'officer', 'executive', 'officer', 'base', 'regulation', 'name', 'executive', 'officer', 'employ', 'basis', 'name', 'officer', 'compensation', 'consist', 'compensation', 'base', 'salaries', 'hire', 'cash', 'bonus', 'compensation', 'benefit', 'approach', 'provide', 'perquisites', 'cash', 'bonus', 'context', 'maintain', 'compensation', 'executive', 'retirement', 'benefit', 'cash', 'severance', 'program', 'benefit', 'officer', 'compensation', 'component', 'name', 'executive', 'officer', 'compensation', 'compensation', 'order', 'compensation', 'value', 'name', 'executive', 'officer', 'receive', 'award', 'time', 'hire', 'stock-', 'base', 'award', 'basis', 'name', 'executive', 'officer', 'receive', 'compensation', 'form', 'equity', 'award', 'ownership', 'believe', 'interest', 'align', 'interest', 'bezos', 'receive', 'compensation', 'amazon.com', 'unit', 'compensation', 'vehicle', 'believe', 'restrict', 'unit', 'align', 'interest', 'name', 'executive', 'officer', 'help', 'manage', 'dilution', 'award', 'restrict', 'unit', 'amount', 'name', 'executive', 'officer', 'hire', 'subsequent', 'grant', 'establish', 'leadership', 'development', 'compensation', 'recommendation', 'vice', 'president', 'resource', 'officer', 'restrict', 'unit', 'grant', 'vest', 'period', 'year', 'hire', 'grant', 'vice', 'president', 'resource', 'officer', 'leadership', 'development', 'compensation', 'consider', 'variety', 'factor', 'compensation', 'name', 'officer', 'employer', 'compensation', 'employer', 'forfeit', 'compensation', 'situate', 'executive', 'name', 'officer', 'expect', 'responsibility', 'expect', 'contribution', 'success', 'market', 'compensation', 'situate', 'executive', 'internet', 'technology', 'company', 'grant', 'vice', 'president', 'resource', 'officer', 'leadership', 'development', 'compensation', 'consider', 'variety', 'factor', 'name', 'officer', 'level', 'responsibility', 'contribution', 'performance', 'expect', 'contribution', 'success', 'market', 'compensation', 'executive', 'internet', 'technology', 'company', 'leadership', 'development', 'compensation', 'consider', 'make', 'grant', 'officer', 'connection', 'performance', 'compensation', 'review', 'process', 'occur', 'april', 'hire', 'periodic', 'restrict', 'unit', 'grant', 'vice', 'president', 'resource', 'officer', 'develop', 'recommendation', 'factor', 'compensation', 'target', 'name', 'officer', 'restrict', 'unit', 'grant', 'help', 'meet', 'compensation', 'target', 'base', 'price', 'assumption', 'account', 'name', 'officer', 'cash', 'compensation', 'estimate', 'value', 'compensation', 'year', 'process', 'vice', 'president', 'resource', 'officer']"
2011,Amazon,"['view', 'project', 'compensation', 'give', 'year', 'cash', 'compensation', 'expect', 'year', 'value', 'compensation', 'year', 'focus', 'compensation', 'time', 'take', 'account', 'compensation', 'periodic', 'grant', 'number', 'reflect', 'compensation', 'messrs.', 'szkutak', 'jassy', 'piacentini', 'wilke', 'receive', 'unit', 'award', 'beginning', 'employment', 'receive', 'unit', 'leadership', 'development', 'compensation', 'consider', 'factor', 'discuss', 'respect', 'periodic', 'grant', 'experience', 'skill', 'officer', 'sustain', 'performance', 'time', 'year', 'grant', 'expect', 'contribution', 'receive', 'unit', 'leadership', 'development', 'compensation', 'consider', 'factor', 'discuss', 'respect', 'periodic', 'grant', 'experience', 'skill', 'service', 'cloud', 'operation', 'sustain', 'performance', 'time', 'year', 'grant', 'expect', 'contribution', 'receive', 'unit', 'leadership', 'development', 'compensation', 'consider', 'factor', 'discuss', 'respect', 'periodic', 'grant', 'experience', 'skill', 'operation', 'sustain', 'performance', 'time', 'year', 'grant', 'expect', 'contribution', 'receive', 'unit', 'leadership', 'development', 'compensation', 'consider', 'factor', 'discuss', 'respect', 'periodic', 'grant', 'experience', 'skill', 'operation', 'sustain', 'performance', 'time', 'year', 'grant', 'expect', 'contribution', 'amount', 'leadership', 'development', 'compensation', 'consider', 'market', 'information', 'party', 'survey', 'compensation', 'data', 'internet', 'technology', 'company', 'system', 'software', 'cisco', 'dell', 'ebay', 'intel', 'intuit', 'oracle', 'target', 'yahoo', 'leadership', 'development', 'compensation', 'exercise', 'discretion', 'executive', 'officer', 'compensation', 'compensation', 'level', 'relative', 'reflect', 'survey', 'data', 'impose', 'vesting', 'condition', 'design', 'award', 'award', 'issue', 'year', 'name', 'executive', 'officer', 'compensation', 'section', 'revenue', 'code', 'base', 'salary', 'compensation', 'value', 'base', 'salary', 'name', 'executive', 'officer', 'design', 'provide', 'level', 'cash', 'compensation', 'situate', 'company', 'salary', 'name', 'executive', 'officer', 'remain', 'compare', 'range', 'base', 'salary', 'name', 'executive', 'officer', 'ownership', 'bezos', 'request', 'compensation', 'receive', 'cash', 'compensation', 'amount', 'hire', 'cash', 'bonus', 'hire', 'cash', 'bonus', 'installment', 'name', 'officer', 'bonus', 'determine', 'leadership', 'development', 'compensation', 'recommendation', 'officer', 'vice', 'president', 'resource', 'amount', 'hire', 'cash', 'bonus', 'leadership', 'development', 'compensation', 'considers', 'factor', 'describe', 'hire', 'restrict', 'unit', 'grant', 'hire', 'cash', 'bonus', 'amount', 'determine', 'hire', 'design', 'provide', 'compensation', 'compensation', 'begin', 'time', 'compensation', 'become', 'value', 'none', 'name', 'executive', 'officer', 'receive', 'hire', 'cash', 'bonus']"
2011,Amazon,"['compensation', 'benefit', 'name', 'executive', 'officer', 'receive', 'compensation', 'form', 'vacation', 'relocation', 'benefit', 'employee', 'provide', 'security', 'bezos', 'security', 'addition', 'provide', 'business', 'facility', 'travel', 'believe', 'security', 'cost', 'company', 'benefit', 'amount', 'report', 'security', 'expense', 'bezos', 'fact', 'receive', 'compensation', 'leadership', 'development', 'compensation', 'review', 'amount', 'nature', 'security', 'expense', 'security', 'expense', 'expatriation', 'benefit', 'cost', 'living', 'housing', 'allowance', 'include', 'compensation', 'column', 'compensation', 'table', 'provide', 'perquisites', 'benefit', 'name', 'executive', 'officer', 'leadership', 'development', 'compensation', 'report', 'leadership', 'development', 'compensation', 'compose', 'member', 'assist', 'responsibility', 'thing', 'compensation', 'company', 'executive', 'officer', 'leadership', 'development', 'compensation', 'review', 'management', 'company', 'compensation', 'discussion', 'analysis', 'base', 'review', 'discussion', 'recommend', 'compensation', 'discussion', 'analysis', 'include', 'statement', 'leadership', 'development', 'compensation', 'patricia', 'stonesifer', 'william', 'gordon', 'jonathan', 'member', 'compensation', 'name', 'executive', 'officer', 'year', 'compensation', 'reportable', 'name', 'executive', 'officer', 'determine', 'rule', 'compensation', 'name', 'position', 'year', 'award', 'compensation', 'jeffrey', 'bezos', 'executive', 'officer', 'szkutak', 'officer', 'andrew', 'jassy', 'service', 'diego', 'jeffrey', 'wilke']"
2011,Amazon,"['award', 'report', 'grant', 'date', 'fair', 'value', 'year', 'grant', 'determine', 'accounting', 'standard', 'date', 'value', 'restrict', 'unit', 'determine', 'base', 'number', 'grant', 'trading', 'price', 'amazon.com', 'grant', 'date', 'regard', 'fact', 'grant', 'number', 'year', 'description', 'business', 'compensation', 'item', 'statement', 'data', 'report', 'form', 'represent', 'cost', 'security', 'arrangement', 'addition', 'security', 'arrangement', 'provide', 'business', 'facility', 'business', 'believe', 'security', 'cost', 'company', 'benefit', 'represent', 'value', 'contribute', 'name', 'officer', 'account', 'represent', 'benefit', 'cost', 'living', 'housing', 'allowance', 'amount', 'reimbursement', 'connection', 'benefit', 'amount', 'employment', 'offer', 'letter', 'provide', 'salary', 'specify', 'term', 'provide', 'expatriation', 'benefit', 'cost', 'living', 'housing', 'allowance', 'grant', 'award', 'supplement', 'disclosure', 'compensation', 'table', 'respect', 'award', 'make', 'name', 'executive', 'officer', 'grant', 'award', 'year', 'award', 'number', 'date', 'value', 'name', 'grant', 'date', 'unit', 'award', 'bezos', 'szkutak', 'andrew', 'jassy', 'diego', 'piacentini', 'jeffrey', 'wilke', 'award', 'report', 'date', 'value', 'determine', 'accounting', 'standard', 'date', 'value', 'determine', 'base', 'number', 'grant', 'trading', 'price', 'amazon.com', 'grant', 'date', 'regard', 'fact', 'grant', 'number', 'year', 'holder', 'restrict', 'unit', 'dividend', 'ownership', 'right', 'award', 'vest', 'issue', 'vest', 'august', 'november', 'august', 'november', 'employment', 'vesting', 'schedule', 'reflect', 'compensation', 'target', 'future', 'year', 'base', 'number', 'price', 'assumption', 'year', 'vest', 'august', 'november', 'august', 'november', 'employment', 'vesting', 'schedule', 'reflect', 'compensation', 'target', 'future', 'year', 'base', 'number', 'price', 'assumption', 'year']"
2011,Amazon,"['equity', 'award', 'equity', 'award', 'realize', 'information', 'award', 'hold', 'name', 'executive', 'officer', 'equity', 'award', 'year', 'option', 'award', 'award', 'number', 'security', 'market', 'value', 'option', 'option', 'number', 'unit', 'option', 'exercise', 'expiration', 'unit', 'name', 'price', 'date', 'have', 'vest', 'have', 'vest', 'jeffrey', 'bezos', 'szkutak', 'restrict', 'unit', 'andrew', 'jassy', 'restrict', 'unit', 'diego', 'piacentini', 'restrict', 'unit', 'wilke', 'restrict', 'unit', 'option', 'reflect', 'market', 'price', 'december', 'multiply', 'number', 'restrict', 'unit', 'vest', 'reflect', 'subject', 'restrict', 'unit', 'vest', 'august', 'restrict', 'unit', 'follow', 'employment', 'restrict', 'unit', 'follow', 'employment', 'reflect', 'subject', 'restrict', 'unit', 'vest', 'august', 'august', 'restrict', 'unit', 'vest', 'vesting', 'follow', 'employment', 'restrict', 'unit', 'follow', 'employment', 'reflect', 'subject', 'restrict', 'unit', 'vest', 'august', 'august', 'restrict', 'unit', 'follow', 'employment', 'restrict', 'unit', 'follow', 'employment']"
2011,Amazon,"['reflect', 'subject', 'restrict', 'unit', 'vest', 'thereafter', 'thereafter', 'august', 'restrict', 'unit', 'follow', 'employment', 'restrict', 'unit', 'follow', 'employment', 'subject', 'vest', 'option', 'option', 'grant', 'price', 'trading', 'price', 'grant', 'date', 'information', 'award', 'vest', 'year', 'respect', 'name', 'executive', 'officer', 'vest', 'award', 'number', 'value', 'acquire', 'realize', 'name', 'bezos', 'szkutak', 'andrew', 'jassy', 'diego', 'piacentini', 'jeffrey', 'wilke', 'amount', 'number', 'acquire', 'multiply', 'market', 'price', 'date', 'trading', 'date', 'trading', 'payment', 'employment', 'termination', 'change-in-control', 'agreement', 'arrangements', 'arrangement', 'name', 'executive', 'officer', 'benefit', 'payment', 'connection', 'termination', 'employment', 'change', 'responsibility', 'change-in-control', 'termination', 'employment', 'reason', 'unvested', 'unit', 'expire', 'change-in-control', 'provision', 'event', 'merger', 'consolidation', 'corporation', 'convert', 'cash', 'security', 'property', 'merger', 'holder', 'merger', 'proportionate', 'ownership', 'capital', 'corporation', 'merger', 'sale', 'lease', 'exchange', 'transfer', 'asset', 'transfer', 'subsidiary', 'approval', 'holder', 'proposal', 'liquidation', 'dissolution', 'transaction', 'leadership', 'development', 'compensation', 'determine', 'provision', 'make', 'connection', 'transaction', 'assumption', 'award', 'substitution', 'award', 'successor', 'corporation', 'affiliate', 'successor', 'corporation', 'leadership', 'development', 'compensation', 'determines']"
2011,Amazon,"['assumption', 'substitution', 'make', 'award', 'award', 'become', 'transaction', 'basis', 'leadership', 'development', 'compensation', 'make', 'determination', 'transaction', 'close', 'december', 'dollar', 'value', 'unvested', 'award', 'hold', 'name', 'executive', 'officer', 'vest', 'base', 'closing', 'price', 'december', 'equity', 'award', 'year', 'table', 'security', 'authorize', 'issuance', 'equity', 'compensation', 'information', 'equity', 'compensation', 'december', 'number', 'security', 'issue', 'exercise', 'price', 'number', 'security', 'exercise', 'option', 'issuance', 'option', 'warrant', 'warrant', 'equity', 'category', 'right', 'right', 'compensation', 'equity', 'compensation', 'approve', 'equity', 'compensation', 'approve', 'include', 'pursuant', 'restrict', 'unit', 'award', 'award', 'grant', 'price', 'associate', 'unit', 'calculation', 'exclude', 'restrict', 'unit', 'award', 'authorize', 'issuance', 'option', 'restrict', 'unit', 'award', 'exclude', 'upon', 'exercise', 'option', 'weight', 'price', 'restrict', 'unit', 'award', 'equity', 'assume', 'acquisition', 'equity', 'compensation', 'approve', 'security', 'holder', 'adopt', 'employee', 'option', 'grant', 'nonqualified', 'option', 'employee', 'consultant', 'agent', 'advisor', 'contractor', 'amazon.com', 'subsidiary', 'officer', 'restrict', 'unit', 'compensation', 'grant', 'expiration', 'date', 'approve', 'leadership', 'development', 'compensation', 'administrator', 'determine', 'matter', 'option', 'grant', 'selection', 'recipient', 'size', 'grant', 'condition', 'exercisability', 'leadership', 'development', 'compensation', 'delegate', 'authority', 'make', 'grant', 'officer', 'subject', 'specify', 'limitation', 'size', 'term', 'grant', 'reserve', 'issuance']"
